Text,Predicted,Actual,isCorrect
عمرك شوفت نظام دولة بيبيع لقاح فيروس كورونا لشعبه اقسم بالله نظام فاجر يوجد عنده اي ذرة رحمه إنسانيه كرامة اتفوووووو,0,1,False

فعالية لقاح فايزر دراسة تظهر نجاح تقليل الإصابات بشكل كبير,1,1,True

الإمارات تعلن توفير لقاح للجميع بدءا سن عاما,1,1,True

إسرائيل تعلن نقل أولى شحنات لقاح كورونا الفلسطينيين,1,1,True

صدق او لاتصدق تشتري هاتف مميزاته لايتأثر بالماء ممنوع تجربته الماء تعرف مدى فعاليته ضد الماء تأخذ لقاح فعال بنسبة ضد الفيروس ممنوع تجربته الاختلاط بدون كماام وبدون تباعد تعرف مدى فعاليته ضد المرض,0,1,False

ظهور حالة محص تطبيق تلقي الجرعة الثانية لقاح كوفيد,1,1,True

وزير المالية صرح بخسارة مليار الميزانية بسبب كورونا والخرفان جاتهم الاوامر بلطع كومنت كوبي بيست بياخدوه منهم بدون عقل شوية مغيبين ويكرروه اتصرفوا فين وانتوا جيبتوا لقاح ادوية وفيه نقص اكسجين عشرات الالاف اللي اتعالجوا مجانا المستشفيات,1,0,False

اليوم الأول الجرعة الأولى لقاح أعراض جانبية الحمدلله والشكر دائما للمؤسسة التى أتاحت اللقاح ولعائلاتنا ولدولة الإمارات وفرت اللقاح لكل أراضيها تفرقة,1,1,True

العفو الدولية منع الإيرانيين الحصول لقاح أجنبي تجاهل للحق الحياة ولعب بحياة الملايين مواطنيه,1,-1,False

الحمد لله رب العالمين اخذنا الجرعة الثانية لقاح الله الجميع بالصحة والعافية,1,1,True

أكدت لجنة الصحة والبيئة مجلس النواب السبت لقاح فيروس كورونا سيكون متوفرا غضون أيام المقبلة مشيرة الى ان الوزارة اخذت عاتقها كافة التدابير اللازمة لحفظ اللقاح,1,1,True

الرئيس يتلقى جرعة لقاح سينوفاك المضاد لفيروس كورونا المدينة الطبية بالعاصمة,1,1,True

الرئيس التنفيذي لشركة موديرنا ستيفان بانسيل لقاح الشركة ضد يوفر حماية تصل عامين ان يذكر دراسات تدعم كلامة الامريكان عندهم يقولون,1,1,True

إعادة جدولة إعطاء لقاح كورونا كوفيد لمن حصلوا موعد الجرعة الأولى لقاح فايزر بسبب تأخر الشركة الصانعة التوريد المملكة وجميع دول العالم تصدر اللقاح بسبب إيقاف مصنعها للتوسع خطوط الإنتاج,1,1,True

عدم السماح وكلاء وسطاء جني ربح مال نتيجة شراء لقاح وكلاء الأدوية الكف ممارساتهم التاريخية ولتكن الاتفاقيات الدولة والمصنع المصنعين الإلتزام بعدم دفع عمولة لوكيل فريق,0,0,True

بالفيديو رسالة ابن مطور لقاح شلل الأطفال لمن يشعر بالقلق لقاح كورونا,1,1,True

لقاح جونسون آند جونسون يغير قواعد اللعبة ضد كورونا,1,0,False

اللاجئون المسنون مخيم الزعتري يتلقون لقاح,1,1,True

خادم الحرمين الشريفين خلال تلقيه لقاح,1,1,True

عاجل رئيس الوزراء الكندي سنحصل ملايين جرعة لقاح شهر الناس البقاء بيوتهم والوقت مناسبا للسفر سأتحدث الرئيس الأمريكي جو اليوم,1,1,True

عاجل وزيرة الصحة تقول جرى مراجعة خطوط الإنتاج بالشركة القابضة للمستحضرات الحيوية واللقاحات استعداد لإنتاج لقاح وتوفيره للدول الأفريقية,1,1,True

عمرو أديب بكرة مصر هتبدأ تطعيم كورونا وفي الأول الأطقم الطبية وبعده أصحاب الأمراض المزمنة كبار السن أصل الحكاية يوم هتعرفها عمرو أديب ومتخليش يفوتك حاجة,1,1,True

لقاح كوفيد حماية ولمجتمعك الحصول اللقاح والمبادرة التطعيم تجعلك ضمن الفئات المحصنة والأكثر شعور بالأمان ظل وجود الفيروس,1,1,True

الصحة أطلقت منصة الحصول لقاح كورونا طيب لنفرض انا سجلت مثلا وين رح اخذ اللقاح وكم بدي اضل المراقبة وكيف ستتم متابعتي ولنفرض اعطيت معلومات خطأ رح يتعاملوا الموقف أسئلة كثيرة بحاجة لتوضيح الصحة,1,1,True

بدل ننشر أكاذيب وخبريات غلط اللقاحات وبدل ننشر مقاطع انو الشيطان ورا اللقاح وهالهبل وبدل نكون سطحيين بالإيمان لازم نشكر الرب انو عنا تكنولوجيا متقدمة وقدرت البشرية تطور لقاح لكورونا بوقت سريع ورح يكون فينا نحمي حالنا ويل منحبن هالفيروس,1,1,True

اللقاح الامريكي مليان فشل مليان,-1,-1,True

مجلة طبية تكشف نسبة فاعلية اللقاح الروسي ضد كورونا,1,1,True

الوقت تطلق إمارة مبادرة عالمية لنقل ملياري جرعة لقاح فيروس إطار خططها لمساعدة الأمم المتحدة كشفت زوجة معتقل الرأي ابنتها تستطيع تلقي اللقاح بسبب سحب السلطات لهويتها أثناء زيارتها لأبيها المعتقل عام,1,1,True

وفق لقاح سيحصل فقط موافقة هيئة الأدوية الأوروبية للأشخاص تقل أعمارهم عام يعني تطعيم لكبار السن بلقاح أسترازينيكا علما ان مبدأ اللقاح وحالة الطوارئ لصنعه كانت بسبب الفئة المتضررة,1,1,True

خبر اصابة اكثر آلاف اسرائيلي بال تلقي الدوز الأول لقاح صحيح منهم تلقوا الدوز الثاني اغلب بأعمار كبيرة يجب التذكير ان دليلا عدم فعالية اللقاح اللحظة يجب التذكير ان فعالية اللقاح بالتالي وارد,1,-1,False

يتلقى الجرعة الأولى لقاح كوفيد,1,1,True

الصحة الجرعة الأولى لقاح كورونا يحصل الجرعة الثانية الموعد,1,1,True

بفضل الله بجهود حكومتنا اخذت لقاح يحق الفخر بهذا الوطن والله مثلك بهالدنيا بلد,1,1,True

أخذت اليوم الجرعة الاولى يكن ليتوفر بهذه السهولة الله سبحانه حكومتنا الرشيدة تنظيم رائع ومجهود يشكرون مركز مجمع المصنعه الصحي دولتنا تقدم الشيء الكثير لمواطنيها اتمنى الكل يسجل لاخذ اللقاح لمن تنطبق الشروط,1,1,True

حديث هاه وين راجعين سرنا ناخذ تطعيم كورونا إحنا الحين سايرين التطعيم تعال وين راجع الجرعة الثانية يوم دومك مستعي,1,1,True

يلتقي الفريق العلمي بجامعة الإمام عبدالرحمن بن فيصل أنهى التجارب السريرية لإنتاج لقاح فيروس,1,1,True

الله يديمك ذخر للأمة العربية والإسلامية,1,1,True

وزير الصحة شخص تلقوا الجرعة الأولى ربع مليون شخص مسجل المنصة الخاصة بالتطعیم الوضع جید وأدعو الناس الالتزام بالإجراءات,1,1,True

ظهور حالة بـ للحاصل جرعات لقاح,1,1,True

لقاح فايزر بيونتيك فعال ضد فيروس كورونا المتحور,1,1,True

تأمين واجب دولة مواطنيها,1,1,True
